CustomerID,InvoiceNo,InvoiceDate,MonetaryValue,AverageOrderValue,Country,OrderValue
16550,558367,2011-06-28 15:31:00,1772.25,0.1,36,345.92
16550,564135,2011-08-23 11:12:00,2298.97,0.12,36,526.72
16551,540411,2011-01-07 10:24:00,311.07,0.02,36,311.07
16551,561925,2011-08-01 12:28:00,617.17,0.03,36,306.1
16551,565462,2011-09-05 09:38:00,922.12,0.05,36,304.95
16552,536502,2010-12-01 12:36:00,95.29,0.01,36,95.29
16552,549589,2011-04-11 10:04:00,379.73,0.02,36,284.44
16553,538858,2010-12-14 13:58:00,951.24,0.05,36,951.24
16553,538859,2010-12-14 13:59:00,1609.44,0.09,36,658.2
16553,543449,2011-02-08 12:12:00,1945.44,0.1,36,336.0
16553,546166,2011-03-10 10:10:00,2215.84,0.12,36,270.4
16553,546251,2011-03-10 14:37:00,2791.94,0.15,36,576.1
16553,550900,2011-04-21 12:11:00,3474.32,0.19,36,682.38
16553,550990,2011-04-21 18:31:00,3921.92,0.21,36,447.6
16553,553676,2011-05-18 12:57:00,4569.18,0.25,36,647.26
16553,553677,2011-05-18 12:58:00,4731.18,0.26,36,162.0
16553,558472,2011-06-29 15:40:00,5278.62,0.28,36,547.44
16553,558473,2011-06-29 15:41:00,5515.82,0.3,36,237.2
16553,558474,2011-06-29 15:42:00,5719.82,0.31,36,204.0
16554,540945,2011-01-12 12:41:00,0.85,0.0,36,0.85
16554,551532,2011-05-01 14:17:00,314.11,0.02,36,313.26
16554,573291,2011-10-28 14:51:00,837.1,0.05,36,522.99
16555,564038,2011-08-22 12:32:00,151.98,0.01,36,151.98
16555,574535,2011-11-04 14:31:00,285.89,0.02,36,133.91
16556,538851,2010-12-14 13:32:00,310.85,0.02,36,310.85
16556,544316,2011-02-17 14:49:00,950.99,0.05,36,640.14
16556,549451,2011-04-08 14:14:00,1269.06,0.07,36,318.07
16556,554076,2011-05-22 11:30:00,1638.82,0.09,36,369.76
16556,558539,2011-06-30 12:14:00,2084.24,0.11,36,445.42
16556,564632,2011-08-26 11:58:00,2556.37,0.14,36,472.13
16556,569461,2011-10-04 11:36:00,3313.79,0.18,36,757.42
16557,561189,2011-07-25 13:28:00,101.15,0.01,36,101.15
16557,576577,2011-11-15 14:04:00,281.85,0.02,36,180.7
16558,537762,2010-12-08 12:01:00,569.4,0.03,36,569.4
16558,539442,2010-12-17 15:39:00,880.55,0.05,36,311.15
16558,541875,2011-01-24 10:01:00,1181.83,0.06,36,301.28
16558,543604,2011-02-10 13:54:00,1445.86,0.08,36,264.03
16558,546315,2011-03-11 08:31:00,1811.04,0.1,36,365.18
16558,547205,2011-03-21 14:00:00,2124.59,0.11,36,313.55
16558,548338,2011-03-30 14:08:00,2298.9,0.12,36,174.31
16558,549322,2011-04-08 10:20:00,2529.88,0.14,36,230.98
16558,550777,2011-04-20 13:35:00,2837.04,0.15,36,307.16
16558,555015,2011-05-31 10:45:00,3450.58,0.19,36,613.54
16558,557122,2011-06-16 17:37:00,3755.76,0.2,36,305.18
16558,561050,2011-07-24 13:06:00,4158.81,0.22,36,403.05
16558,562914,2011-08-10 13:25:00,4362.4,0.24,36,203.59
16558,566048,2011-09-08 14:21:00,4685.17,0.25,36,322.77
16558,567697,2011-09-22 08:41:00,5101.31,0.28,36,416.14
16558,570178,2011-10-07 14:23:00,5329.77,0.29,36,228.46
16558,572224,2011-10-21 13:46:00,6586.46,0.36,36,1256.69
16558,574033,2011-11-02 12:44:00,6888.46,0.37,36,302.0
16558,577107,2011-11-17 17:30:00,7739.52,0.42,36,851.06
16558,581496,2011-12-09 10:20:00,8338.49,0.45,36,598.97
16560,539263,2010-12-16 14:36:00,332.18,0.02,36,332.18
16560,575931,2011-11-13 10:35:00,841.41,0.05,36,509.23
16561,570507,2011-10-11 09:53:00,264.96,0.01,36,264.96
16561,580400,2011-12-04 11:50:00,511.12,0.03,36,246.16
16563,571360,2011-10-17 11:51:00,1077.74,0.06,36,1077.74
16565,538352,2010-12-10 15:21:00,173.7,0.01,36,173.7
16566,544441,2011-02-20 10:29:00,94.9,0.01,36,94.9
16566,555001,2011-05-31 08:32:00,280.12,0.02,36,185.22
16566,557766,2011-06-22 14:24:00,463.88,0.03,36,183.76
16566,571122,2011-10-14 09:28:00,502.28,0.03,36,38.4
16566,578634,2011-11-24 16:34:00,614.66,0.03,36,112.38
16567,540402,2011-01-07 09:31:00,557.56,0.03,36,557.56
16567,554990,2011-05-29 13:57:00,865.6,0.05,36,308.04
16569,580977,2011-12-06 15:32:00,124.2,0.01,36,124.2
16570,542788,2011-02-01 10:37:00,450.06,0.02,36,450.06
16570,546544,2011-03-14 15:41:00,904.14,0.05,36,454.08
16570,553721,2011-05-18 16:37:00,1473.23,0.08,36,569.09
16570,558122,2011-06-27 09:35:00,1821.35,0.1,36,348.12
16570,558482,2011-06-30 09:56:00,1834.55,0.1,36,13.2
16570,562368,2011-08-04 14:06:00,2134.07,0.12,36,299.52
16570,571101,2011-10-13 15:49:00,2843.7,0.15,36,709.63
16570,571102,2011-10-13 15:50:00,2875.5,0.16,36,31.8
16570,574895,2011-11-07 14:44:00,3311.32,0.18,36,435.82
16570,578665,2011-11-24 17:02:00,3738.4,0.2,36,427.08
16571,545468,2011-03-03 09:41:00,436.68,0.02,36,436.68
16571,557026,2011-06-16 13:14:00,896.79,0.05,36,460.11
16571,575944,2011-11-13 11:46:00,1421.69,0.08,36,524.9
16572,546100,2011-03-09 12:04:00,342.58,0.02,36,342.58
16572,559662,2011-07-11 13:32:00,642.28,0.03,36,299.7
16572,562418,2011-08-04 16:34:00,1009.6,0.05,36,367.32
16573,544668,2011-02-22 15:14:00,292.63,0.02,36,292.63
16573,566972,2011-09-16 09:13:00,663.61,0.04,36,370.98
16574,568910,2011-09-29 13:39:00,451.44,0.02,36,451.44
16581,556298,2011-06-10 10:05:00,105.84,0.01,36,105.84
16582,563726,2011-08-18 17:02:00,313.62,0.02,36,313.62
16583,536420,2010-12-01 12:03:00,233.45,0.01,36,233.45
16584,548329,2011-03-30 13:14:00,611.94,0.03,36,611.94
16584,567483,2011-09-20 13:45:00,936.08,0.05,36,324.14
16586,548912,2011-04-05 09:32:00,463.95,0.03,36,463.95
16587,550942,2011-04-21 15:51:00,225.15,0.01,36,225.15
16589,558718,2011-07-01 13:31:00,117.68,0.01,36,117.68
16589,564374,2011-08-25 10:00:00,214.68,0.01,36,97.0
16589,568944,2011-09-29 14:50:00,459.24,0.02,36,244.56
16591,569204,2011-10-02 10:43:00,213.5,0.01,36,213.5
16592,544940,2011-02-25 10:19:00,455.28,0.02,36,455.28
16592,548617,2011-04-01 11:50:00,792.79,0.04,36,337.51
16592,548619,2011-04-01 11:51:00,802.75,0.04,36,9.96
16592,554118,2011-05-22 15:26:00,1041.73,0.06,36,238.98
16592,554119,2011-05-22 15:27:00,1095.53,0.06,36,53.8
16592,554120,2011-05-22 15:28:00,1152.83,0.06,36,57.3
16592,556184,2011-06-09 11:39:00,1490.38,0.08,36,337.55
16592,556185,2011-06-09 11:40:00,1520.98,0.08,36,30.6
16592,561247,2011-07-26 11:38:00,2189.37,0.12,36,668.39
16592,561248,2011-07-26 11:39:00,2214.33,0.12,36,24.96
16592,572080,2011-10-20 14:12:00,2239.53,0.12,36,25.2
16592,572081,2011-10-20 14:13:00,2443.49,0.13,36,203.96
16592,575218,2011-11-09 11:16:00,2729.34,0.15,36,285.85
16592,578937,2011-11-27 13:03:00,3170.32,0.17,36,440.98
16592,578938,2011-11-27 13:07:00,3195.52,0.17,36,25.2
16592,580660,2011-12-05 13:49:00,4113.68,0.22,36,918.16
16593,541243,2011-01-16 12:11:00,69.6,0.0,36,69.6
16593,555476,2011-06-03 12:17:00,255.5,0.01,36,185.9
16593,572057,2011-10-20 12:41:00,330.03,0.02,36,74.53
16594,568185,2011-09-25 14:08:00,181.09,0.01,36,181.09
16595,570225,2011-10-09 13:15:00,360.16,0.02,36,360.16
16596,537861,2010-12-08 16:18:00,120.65,0.01,36,120.65
16596,578352,2011-11-24 10:02:00,250.15,0.01,36,129.5
16597,580690,2011-12-05 15:44:00,90.04,0.0,36,90.04
16598,545046,2011-02-27 11:42:00,145.05,0.01,36,145.05
16600,540167,2011-01-05 12:13:00,125.86,0.01,36,125.86
16600,548546,2011-03-31 19:20:00,237.46,0.01,36,111.6
16600,568331,2011-09-26 14:25:00,353.2,0.02,36,115.74
16600,576573,2011-11-15 13:52:00,457.3,0.02,36,104.1
16600,578115,2011-11-23 09:44:00,573.2,0.03,36,115.9
16600,580694,2011-12-05 16:00:00,813.52,0.04,36,240.32
16601,573328,2011-10-30 11:09:00,244.8,0.01,36,244.8
16602,574297,2011-11-03 15:54:00,528.08,0.03,36,528.08
16603,566186,2011-09-09 13:02:00,296.62,0.02,36,296.62
16603,568222,2011-09-26 10:06:00,482.47,0.03,36,185.85
16607,539080,2010-12-16 08:41:00,404.82,0.02,36,404.82
16607,539440,2010-12-17 15:15:00,654.82,0.04,36,250.0
16607,543542,2011-02-09 15:25:00,886.73,0.05,36,231.91
16607,545163,2011-02-28 13:39:00,1102.78,0.06,36,216.05
16607,548189,2011-03-29 15:15:00,1244.19,0.07,36,141.41
16607,549917,2011-04-13 09:42:00,1390.06,0.08,36,145.87
16607,553221,2011-05-16 09:58:00,1717.06,0.09,36,327.0
16607,560856,2011-07-21 13:06:00,2138.76,0.12,36,421.7
16607,562044,2011-08-02 10:24:00,2253.54,0.12,36,114.78
16607,562255,2011-08-03 15:02:00,2267.58,0.12,36,14.04
16607,568519,2011-09-27 12:57:00,2581.94,0.14,36,314.36
16607,570726,2011-10-12 11:32:00,2750.49,0.15,36,168.55
16607,574036,2011-11-02 12:46:00,3063.69,0.17,36,313.2
16607,577835,2011-11-22 10:24:00,3347.71,0.18,36,284.02
16609,548561,2011-04-01 10:11:00,557.53,0.03,36,557.53
16609,551564,2011-05-03 10:56:00,1092.18,0.06,36,534.65
16609,554814,2011-05-26 13:34:00,1987.62,0.11,36,895.44
16609,559706,2011-07-12 10:02:00,2334.91,0.13,36,347.29
16609,561488,2011-07-27 13:51:00,2710.04,0.15,36,375.13
16609,566482,2011-09-13 09:43:00,4029.82,0.22,36,1319.78
16609,578513,2011-11-24 13:32:00,5493.46,0.3,36,1463.64
16610,551834,2011-05-04 13:13:00,75.66,0.0,36,75.66
16611,555720,2011-06-06 15:46:00,129.49,0.01,36,129.49
16612,542790,2011-02-01 10:38:00,280.05,0.02,36,280.05
16612,555604,2011-06-06 11:37:00,708.9,0.04,36,428.85
16612,563181,2011-08-12 14:32:00,870.3,0.05,36,161.4
16612,574744,2011-11-07 07:38:00,1187.66,0.06,36,317.36
16613,569148,2011-09-30 15:52:00,618.59,0.03,36,618.59
16614,556341,2011-06-10 11:36:00,506.19,0.03,36,506.19
16616,559024,2011-07-05 13:38:00,210.1,0.01,36,210.1
16616,578633,2011-11-24 16:31:00,500.42,0.03,36,290.32
16617,550357,2011-04-18 10:35:00,151.85,0.01,36,151.85
16618,541783,2011-01-21 11:55:00,728.16,0.04,36,728.16
16618,547828,2011-03-25 15:18:00,1082.82,0.06,36,354.66
16618,553055,2011-05-13 10:35:00,1424.34,0.08,36,341.52
16618,553056,2011-05-13 10:37:00,1441.29,0.08,36,16.95
16618,575086,2011-11-08 13:52:00,2647.59,0.14,36,1206.3
16619,547092,2011-03-21 08:18:00,226.21,0.01,36,226.21
16620,547576,2011-03-24 10:37:00,95.76,0.01,36,95.76
16620,580881,2011-12-06 12:19:00,178.96,0.01,36,83.2
16621,545725,2011-03-07 11:32:00,162.85,0.01,36,162.85
16621,552256,2011-05-08 10:43:00,490.7,0.03,36,327.85
16621,560181,2011-07-15 11:45:00,609.41,0.03,36,118.71
16621,571793,2011-10-19 11:38:00,813.48,0.04,36,204.07
16623,549319,2011-04-08 10:09:00,129.45,0.01,36,129.45
16624,554823,2011-05-26 14:20:00,426.43,0.02,36,426.43
16624,567470,2011-09-20 12:39:00,810.57,0.04,36,384.14
16625,546237,2011-03-10 12:50:00,333.08,0.02,36,333.08
16626,546983,2011-03-18 12:27:00,795.75,0.04,36,795.75
16626,555949,2011-06-08 10:50:00,1391.88,0.08,36,596.13
16626,557769,2011-06-22 14:38:00,1587.04,0.09,36,195.16
16626,558006,2011-06-24 10:47:00,1706.89,0.09,36,119.85
16626,560536,2011-07-19 12:15:00,1830.04,0.1,36,123.15
16626,562351,2011-08-04 13:10:00,2028.04,0.11,36,198.0
16626,563707,2011-08-18 14:53:00,2165.34,0.12,36,137.3
16626,567542,2011-09-21 10:16:00,2480.44,0.13,36,315.1
16626,568379,2011-09-27 09:05:00,2662.74,0.14,36,182.3
16626,569209,2011-10-02 11:30:00,2852.64,0.15,36,189.9
16626,572929,2011-10-27 09:36:00,2865.84,0.15,36,13.2
16626,573370,2011-10-30 13:30:00,3269.74,0.18,36,403.9
16626,575149,2011-11-08 15:59:00,3380.24,0.18,36,110.5
16626,576631,2011-11-16 08:53:00,3606.64,0.19,36,226.4
16626,577084,2011-11-17 15:41:00,3888.89,0.21,36,282.25
16626,580303,2011-12-02 14:18:00,4023.89,0.22,36,135.0
16626,581567,2011-12-09 11:56:00,4413.1,0.24,36,389.21
16627,567654,2011-09-21 14:38:00,322.8,0.02,36,322.8
16628,550518,2011-04-19 08:55:00,360.65,0.02,36,360.65
16628,551996,2011-05-05 15:44:00,712.91,0.04,36,352.26
16628,561391,2011-07-27 09:59:00,1123.54,0.06,36,410.63
16628,564438,2011-08-25 12:11:00,1619.84,0.09,36,496.3
16628,575610,2011-11-10 12:45:00,2188.05,0.12,36,568.21
16629,565456,2011-09-04 16:12:00,236.78,0.01,36,236.78
16629,568402,2011-09-27 10:34:00,417.73,0.02,36,180.95
16633,550627,2011-04-19 14:36:00,447.52,0.02,36,447.52
16633,556472,2011-06-12 11:48:00,703.32,0.04,36,255.8
16633,563564,2011-08-17 14:11:00,1168.26,0.06,36,464.94
16633,567889,2011-09-22 15:39:00,1509.0,0.08,36,340.74
16633,573582,2011-10-31 14:23:00,2235.16,0.12,36,726.16
16633,578032,2011-11-22 13:41:00,2883.1,0.16,36,647.94
16634,536832,2010-12-02 17:41:00,164.8,0.01,36,164.8
16634,551523,2011-05-01 12:09:00,217.9,0.01,36,53.1
16637,551352,2011-04-28 10:20:00,303.62,0.02,36,303.62
16637,562612,2011-08-08 12:00:00,530.55,0.03,36,226.93
16637,570285,2011-10-10 11:32:00,862.93,0.05,36,332.38
16637,574877,2011-11-07 13:17:00,1154.47,0.06,36,291.54
16638,537243,2010-12-06 10:19:00,50.4,0.0,36,50.4
16638,539005,2010-12-15 12:47:00,70.8,0.0,36,20.4
16638,541218,2011-01-14 14:02:00,213.62,0.01,36,142.82
16638,544601,2011-02-22 09:00:00,741.89,0.04,36,528.27
16638,545704,2011-03-07 08:30:00,957.44,0.05,36,215.55
16638,547876,2011-03-27 15:41:00,1211.44,0.07,36,254.0
16638,563830,2011-08-19 12:20:00,1354.35,0.07,36,142.91
16638,564429,2011-08-25 11:31:00,1429.71,0.08,36,75.36
16638,565211,2011-09-01 17:14:00,1550.94,0.08,36,121.23
16638,576929,2011-11-17 11:09:00,1680.72,0.09,36,129.78
16639,550346,2011-04-18 09:31:00,308.2,0.02,36,308.2
16639,553419,2011-05-17 10:10:00,471.15,0.03,36,162.95
16639,575076,2011-11-08 13:20:00,1257.51,0.07,36,786.36
16641,564637,2011-08-26 12:49:00,231.1,0.01,36,231.1
16642,553343,2011-05-16 12:35:00,307.73,0.02,36,307.73
16642,580603,2011-12-05 11:31:00,688.33,0.04,36,380.6
16643,549301,2011-04-08 08:24:00,487.51,0.03,36,487.51
16644,552820,2011-05-11 12:53:00,722.41,0.04,36,722.41
16644,556889,2011-06-15 12:39:00,833.78,0.04,36,111.37
16647,553740,2011-05-19 09:31:00,127.75,0.01,36,127.75
16647,557856,2011-06-23 11:47:00,214.06,0.01,36,86.31
16648,573159,2011-10-28 08:58:00,290.66,0.02,36,290.66
16650,568791,2011-09-29 09:51:00,518.42,0.03,36,518.42
16652,546385,2011-03-11 13:13:00,1588.16,0.09,36,1588.16
16652,549961,2011-04-13 13:51:00,1613.66,0.09,36,25.5
16652,552819,2011-05-11 12:50:00,3054.62,0.16,36,1440.96
16652,563954,2011-08-22 10:59:00,4442.89,0.24,36,1388.27
16652,563955,2011-08-22 11:00:00,4525.87,0.24,36,82.98
16652,570701,2011-10-12 09:35:00,6685.17,0.36,36,2159.3
16652,570702,2011-10-12 09:38:00,6773.97,0.37,36,88.8
16653,568908,2011-09-29 13:38:00,1117.86,0.06,36,1117.86
16653,578296,2011-11-23 14:51:00,1212.66,0.07,36,94.8
16654,537415,2010-12-06 15:09:00,227.4,0.01,36,227.4
16654,550504,2011-04-18 15:43:00,501.85,0.03,36,274.45
16654,555561,2011-06-05 14:38:00,537.25,0.03,36,35.4
16654,560879,2011-07-21 15:23:00,601.27,0.03,36,64.02
16655,540856,2011-01-12 10:16:00,812.25,0.04,36,812.25
16655,555731,2011-06-07 07:49:00,1230.7,0.07,36,418.45
16655,561900,2011-07-31 15:31:00,1868.89,0.1,36,638.19
16655,568191,2011-09-25 14:37:00,2911.2,0.16,36,1042.31
16655,575369,2011-11-09 15:09:00,3524.88,0.19,36,613.68
16655,577860,2011-11-22 11:25:00,3794.52,0.2,36,269.64
16656,538204,2010-12-10 11:23:00,428.76,0.02,36,428.76
16656,540002,2011-01-04 10:23:00,739.04,0.04,36,310.28
16656,544482,2011-02-21 10:41:00,1398.32,0.08,36,659.28
16656,547001,2011-03-18 13:52:00,1755.44,0.09,36,357.12
16656,551133,2011-04-26 13:00:00,2464.04,0.13,36,708.6
16656,555005,2011-05-31 09:38:00,3557.48,0.19,36,1093.44
16656,559709,2011-07-12 10:21:00,4441.88,0.24,36,884.4
16656,560595,2011-07-19 16:45:00,5256.36,0.28,36,814.48
16656,562810,2011-08-09 15:22:00,5316.36,0.29,36,60.0
16656,563038,2011-08-11 15:05:00,6257.0,0.34,36,940.64
16656,565459,2011-09-05 09:20:00,7116.68,0.38,36,859.68
16656,567537,2011-09-21 09:54:00,7470.26,0.4,36,353.58
16656,573156,2011-10-28 08:52:00,8226.98,0.44,36,756.72
16656,575291,2011-11-09 12:20:00,8330.66,0.45,36,103.68
16656,577064,2011-11-17 14:43:00,8625.8,0.47,36,295.14
16657,548309,2011-03-30 12:02:00,242.55,0.01,36,242.55
16657,559984,2011-07-14 11:45:00,446.11,0.02,36,203.56
16657,576689,2011-11-16 12:18:00,704.35,0.04,36,258.24
16657,579571,2011-11-30 11:48:00,933.62,0.05,36,229.27
16658,537390,2010-12-06 13:47:00,123.24,0.01,36,123.24
16659,555497,2011-06-03 15:03:00,39.12,0.0,36,39.12
16660,541960,2011-01-24 12:44:00,282.6,0.02,36,282.6
16660,553059,2011-05-13 10:44:00,384.36,0.02,36,101.76
16660,578249,2011-11-23 12:42:00,841.56,0.05,36,457.2
16660,578299,2011-11-23 14:53:00,1267.65,0.07,36,426.09
16665,538512,2010-12-12 14:03:00,135.4,0.01,36,135.4
16666,577532,2011-11-20 14:01:00,118.98,0.01,36,118.98
16667,545153,2011-02-28 12:57:00,203.35,0.01,36,203.35
16667,569232,2011-10-02 15:26:00,570.13,0.03,36,366.78
16668,545151,2011-02-28 12:46:00,50.76,0.0,36,50.76
16668,552521,2011-05-09 16:35:00,122.58,0.01,36,71.82
16668,556386,2011-06-10 11:49:00,196.74,0.01,36,74.16
16668,561062,2011-07-24 13:56:00,216.24,0.01,36,19.5
16668,563260,2011-08-15 12:22:00,266.52,0.01,36,50.28
16668,578672,2011-11-24 17:43:00,306.72,0.02,36,40.2
16669,567866,2011-09-22 14:13:00,729.09,0.04,36,729.09
16669,567869,2011-09-22 14:18:00,729.49,0.04,36,0.4
16669,576696,2011-11-16 12:26:00,1374.87,0.07,36,645.38
16670,539099,2010-12-16 10:30:00,403.61,0.02,36,403.61
16670,540697,2011-01-11 09:20:00,772.61,0.04,36,369.0
16670,541420,2011-01-17 17:08:00,778.51,0.04,36,5.9
16670,545410,2011-03-02 12:18:00,1393.84,0.08,36,615.33
16670,549116,2011-04-06 12:49:00,1948.22,0.11,36,554.38
16670,557350,2011-06-20 10:41:00,2535.76,0.14,36,587.54
16670,557351,2011-06-20 10:42:00,2548.76,0.14,36,13.0
16670,564552,2011-08-25 17:22:00,3239.97,0.17,36,691.21
16670,571049,2011-10-13 13:43:00,3581.75,0.19,36,341.78
16670,575484,2011-11-09 17:02:00,4065.9,0.22,36,484.15
16670,578112,2011-11-23 09:34:00,4095.9,0.22,36,30.0
16671,558310,2011-06-28 11:20:00,1382.88,0.07,36,1382.88
16671,574333,2011-11-04 09:32:00,1539.63,0.08,36,156.75
16671,575882,2011-11-11 13:40:00,1692.27,0.09,36,152.64
16672,546927,2011-03-18 10:15:00,1175.44,0.06,36,1175.44
16672,549124,2011-04-06 14:03:00,1656.34,0.09,36,480.9
16672,549834,2011-04-12 13:20:00,1958.74,0.11,36,302.4
16672,550786,2011-04-20 14:06:00,2018.74,0.11,36,60.0
16672,551350,2011-04-28 10:15:00,2456.74,0.13,36,438.0
16672,552324,2011-05-09 09:46:00,3138.24,0.17,36,681.5
16672,553882,2011-05-19 15:30:00,3387.54,0.18,36,249.3
16672,553883,2011-05-19 15:31:00,3488.34,0.19,36,100.8
16672,555356,2011-06-02 13:29:00,3841.14,0.21,36,352.8
16672,556034,2011-06-08 12:36:00,4154.34,0.22,36,313.2
16672,556998,2011-06-16 10:48:00,4459.74,0.24,36,305.4
16672,557002,2011-06-16 10:49:00,4639.74,0.25,36,180.0
16672,558314,2011-06-28 11:38:00,5001.54,0.27,36,361.8
16672,561533,2011-07-28 09:32:00,5586.54,0.3,36,585.0
16672,562373,2011-08-04 14:33:00,5905.04,0.32,36,318.5
16672,563846,2011-08-19 14:43:00,6303.74,0.34,36,398.7
16672,565155,2011-09-01 14:58:00,6911.84,0.37,36,608.1
16672,568648,2011-09-28 11:49:00,7327.34,0.4,36,415.5
16672,574334,2011-11-04 09:44:00,7864.94,0.42,36,537.6
16672,581185,2011-12-07 16:29:00,8134.94,0.44,36,270.0
16674,565331,2011-09-02 13:59:00,122.2,0.01,36,122.2
16674,571265,2011-10-16 11:31:00,319.61,0.02,36,197.41
16676,540316,2011-01-06 13:00:00,464.82,0.03,36,464.82
16676,550804,2011-04-20 15:32:00,794.06,0.04,36,329.24
16676,552690,2011-05-10 15:10:00,1098.5,0.06,36,304.44
16676,574662,2011-11-06 12:01:00,1592.12,0.09,36,493.62
16678,545344,2011-03-02 09:24:00,312.18,0.02,36,312.18
16678,548710,2011-04-03 13:24:00,594.78,0.03,36,282.6
16678,549990,2011-04-13 17:31:00,742.08,0.04,36,147.3
16678,551842,2011-05-04 13:52:00,965.3,0.05,36,223.22
16678,554698,2011-05-26 08:38:00,1266.65,0.07,36,301.35
16678,560254,2011-07-17 13:07:00,1503.59,0.08,36,236.94
16678,563191,2011-08-12 16:07:00,1830.34,0.1,36,326.75
16678,565245,2011-09-02 10:24:00,2137.3,0.12,36,306.96
16678,574228,2011-11-03 12:18:00,2438.5,0.13,36,301.2
16678,579009,2011-11-28 09:14:00,2477.5,0.13,36,39.0
16678,579434,2011-11-29 13:17:00,2786.05,0.15,36,308.55
16678,581112,2011-12-07 12:17:00,3109.99,0.17,36,323.94
16679,537816,2010-12-08 13:51:00,129.75,0.01,36,129.75
16680,573141,2011-10-27 17:35:00,183.7,0.01,36,183.7
16681,548498,2011-03-31 13:46:00,301.6,0.02,36,301.6
16681,550996,2011-04-26 08:57:00,616.52,0.03,36,314.92
16681,553726,2011-05-18 16:52:00,875.84,0.05,36,259.32
16681,560295,2011-07-18 10:21:00,1332.68,0.07,36,456.84
16681,567971,2011-09-23 10:04:00,1750.18,0.09,36,417.5
16681,568595,2011-09-28 11:11:00,1770.34,0.1,36,20.16
16682,555519,2011-06-05 11:02:00,525.5,0.03,36,525.5
16682,558779,2011-07-04 10:42:00,626.3,0.03,36,100.8
16682,566058,2011-09-08 15:16:00,810.22,0.04,36,183.92
16682,571100,2011-10-13 15:47:00,917.14,0.05,36,106.92
16682,580631,2011-12-05 12:13:00,1028.0,0.06,36,110.86
16684,539303,2010-12-16 17:34:00,436.86,0.02,36,436.86
16684,539304,2010-12-16 17:36:00,739.26,0.04,36,302.4
16684,539465,2010-12-19 11:38:00,2801.7,0.15,36,2062.44
16684,539489,2010-12-20 09:41:00,3113.4,0.17,36,311.7
16684,543099,2011-02-03 12:00:00,9662.52,0.52,36,6549.12
16684,544185,2011-02-16 15:51:00,9811.98,0.53,36,149.46
16684,546992,2011-03-18 13:18:00,14478.42,0.78,36,4666.44
16684,546994,2011-03-18 13:20:00,14631.06,0.79,36,152.64
16684,549927,2011-04-13 10:19:00,18325.42,0.99,36,3694.36
16684,549928,2011-04-13 10:20:00,18649.42,1.01,36,324.0
16684,553607,2011-05-18 10:47:00,23825.54,1.29,36,5176.12
16684,553614,2011-05-18 10:48:00,24253.34,1.31,36,427.8
16684,553625,2011-05-18 10:50:00,25075.94,1.35,36,822.6
16684,561051,2011-07-24 13:11:00,32214.06,1.74,36,7138.12
16684,561052,2011-07-24 13:12:00,32925.9,1.78,36,711.84
16684,561053,2011-07-24 13:13:00,33249.9,1.79,36,324.0
16684,561055,2011-07-24 13:14:00,33451.5,1.81,36,201.6
16684,561809,2011-07-29 15:12:00,33883.5,1.83,36,432.0
16684,569570,2011-10-05 10:06:00,47643.52,2.57,36,13760.02
16684,569571,2011-10-05 10:09:00,50130.92,2.71,36,2487.4
16684,569572,2011-10-05 10:10:00,51930.92,2.8,36,1800.0
16684,571842,2011-10-19 12:28:00,52615.12,2.84,36,684.2
16684,571843,2011-10-19 12:28:00,53064.4,2.86,36,449.28
16684,574092,2011-11-03 09:28:00,58564.78,3.16,36,5500.38
16684,574324,2011-11-04 07:46:00,60058.78,3.24,36,1494.0
16684,579189,2011-11-28 15:34:00,61035.58,3.29,36,976.8
16684,579191,2011-11-28 15:35:00,61251.58,3.31,36,216.0
16684,580665,2011-12-05 14:06:00,66653.56,3.6,36,5401.98
16685,570231,2011-10-09 13:44:00,241.74,0.01,36,241.74
16685,570233,2011-10-09 13:58:00,324.24,0.02,36,82.5
16686,539475,2010-12-19 14:41:00,364.98,0.02,36,364.98
16686,543306,2011-02-07 11:56:00,705.75,0.04,36,340.77
16686,550282,2011-04-15 13:56:00,847.43,0.05,36,141.68
16686,554992,2011-05-29 14:08:00,1229.57,0.07,36,382.14
16686,564727,2011-08-28 12:31:00,2065.52,0.11,36,835.95
16686,565401,2011-09-02 17:38:00,2479.71,0.13,36,414.19
16686,572295,2011-10-23 13:49:00,3062.83,0.17,36,583.12
16688,570337,2011-10-10 12:23:00,183.75,0.01,36,183.75
16688,573117,2011-10-27 16:11:00,831.52,0.04,36,647.77
16688,579514,2011-11-29 17:12:00,1115.16,0.06,36,283.64
16688,581423,2011-12-08 15:24:00,1260.86,0.07,36,145.7
16689,567173,2011-09-18 13:29:00,294.16,0.02,36,294.16
16689,568150,2011-09-25 11:39:00,422.6,0.02,36,128.44
16690,554068,2011-05-22 10:53:00,86.5,0.0,36,86.5
16690,568700,2011-09-28 15:02:00,225.58,0.01,36,139.08
16692,544809,2011-02-23 15:41:00,8.5,0.0,36,8.5
16692,547941,2011-03-28 14:46:00,1276.0,0.07,36,1267.5
16693,546419,2011-03-13 11:06:00,157.56,0.01,36,157.56
16693,569208,2011-10-02 11:10:00,482.01,0.03,36,324.45
16696,549016,2011-04-05 15:20:00,35.4,0.0,36,35.4
16696,552557,2011-05-10 11:31:00,440.1,0.02,36,404.7
16696,554051,2011-05-20 14:56:00,558.9,0.03,36,118.8
16696,561508,2011-07-27 14:23:00,657.9,0.04,36,99.0
