CustomerID,InvoiceNo,InvoiceDate,Country,PreviousMonetaryValue,PreviousAverageOrderValue,PreviousOrderCount,PreviousOrderValue,DaysSincePreviousOrder,OrderValue
16671,574333,2011-11-04 09:32:00,36,1382.88,1382.88,1.0,1382.88,128.0,156.75
16671,575882,2011-11-11 13:40:00,36,1539.63,769.82,2.0,156.75,7.0,152.64
16672,549124,2011-04-06 14:03:00,36,1175.44,1175.44,1.0,1175.44,19.0,480.9
16672,549834,2011-04-12 13:20:00,36,1656.34,828.17,2.0,480.9,5.0,302.4
16672,550786,2011-04-20 14:06:00,36,1958.74,652.91,3.0,302.4,8.0,60.0
16672,551350,2011-04-28 10:15:00,36,2018.74,504.68,4.0,60.0,7.0,438.0
16672,552324,2011-05-09 09:46:00,36,2456.74,491.35,5.0,438.0,10.0,681.5
16672,553882,2011-05-19 15:30:00,36,3138.24,523.04,6.0,681.5,10.0,249.3
16672,553883,2011-05-19 15:31:00,36,3387.54,483.93,7.0,249.3,0.0,100.8
16672,555356,2011-06-02 13:29:00,36,3488.34,436.04,8.0,100.8,13.0,352.8
16672,556034,2011-06-08 12:36:00,36,3841.14,426.79,9.0,352.8,5.0,313.2
16672,556998,2011-06-16 10:48:00,36,4154.34,415.43,10.0,313.2,7.0,305.4
16672,557002,2011-06-16 10:49:00,36,4459.74,405.43,11.0,305.4,0.0,180.0
16672,558314,2011-06-28 11:38:00,36,4639.74,386.64,12.0,180.0,12.0,361.8
16672,561533,2011-07-28 09:32:00,36,5001.54,384.73,13.0,361.8,29.0,585.0
16672,562373,2011-08-04 14:33:00,36,5586.54,399.04,14.0,585.0,7.0,318.5
16672,563846,2011-08-19 14:43:00,36,5905.04,393.67,15.0,318.5,15.0,398.7
16672,565155,2011-09-01 14:58:00,36,6303.74,393.98,16.0,398.7,13.0,608.1
16672,568648,2011-09-28 11:49:00,36,6911.84,406.58,17.0,608.1,26.0,415.5
16672,574334,2011-11-04 09:44:00,36,7327.34,407.07,18.0,415.5,36.0,537.6
16672,581185,2011-12-07 16:29:00,36,7864.94,413.94,19.0,537.6,33.0,270.0
16674,571265,2011-10-16 11:31:00,36,122.2,122.2,1.0,122.2,43.0,197.41
16676,550804,2011-04-20 15:32:00,36,464.82,464.82,1.0,464.82,104.0,329.24
16676,552690,2011-05-10 15:10:00,36,794.06,397.03,2.0,329.24,19.0,304.44
16676,574662,2011-11-06 12:01:00,36,1098.5,366.17,3.0,304.44,179.0,493.62
16678,548710,2011-04-03 13:24:00,36,312.18,312.18,1.0,312.18,32.0,282.6
16678,549990,2011-04-13 17:31:00,36,594.78,297.39,2.0,282.6,10.0,147.3
16678,551842,2011-05-04 13:52:00,36,742.08,247.36,3.0,147.3,20.0,223.22
16678,554698,2011-05-26 08:38:00,36,965.3,241.32,4.0,223.22,21.0,301.35
16678,560254,2011-07-17 13:07:00,36,1266.65,253.33,5.0,301.35,52.0,236.94
16678,563191,2011-08-12 16:07:00,36,1503.59,250.6,6.0,236.94,26.0,326.75
16678,565245,2011-09-02 10:24:00,36,1830.34,261.48,7.0,326.75,20.0,306.96
16678,574228,2011-11-03 12:18:00,36,2137.3,267.16,8.0,306.96,62.0,301.2
16678,579009,2011-11-28 09:14:00,36,2438.5,270.94,9.0,301.2,24.0,39.0
16678,579434,2011-11-29 13:17:00,36,2477.5,247.75,10.0,39.0,1.0,308.55
16678,581112,2011-12-07 12:17:00,36,2786.05,253.28,11.0,308.55,7.0,323.94
16681,550996,2011-04-26 08:57:00,36,301.6,301.6,1.0,301.6,25.0,314.92
16681,553726,2011-05-18 16:52:00,36,616.52,308.26,2.0,314.92,22.0,259.32
16681,560295,2011-07-18 10:21:00,36,875.84,291.95,3.0,259.32,60.0,456.84
16681,567971,2011-09-23 10:04:00,36,1332.68,333.17,4.0,456.84,66.0,417.5
16681,568595,2011-09-28 11:11:00,36,1750.18,350.04,5.0,417.5,5.0,20.16
16682,558779,2011-07-04 10:42:00,36,525.5,525.5,1.0,525.5,28.0,100.8
16682,566058,2011-09-08 15:16:00,36,626.3,313.15,2.0,100.8,66.0,183.92
16682,571100,2011-10-13 15:47:00,36,810.22,270.07,3.0,183.92,35.0,106.92
16682,580631,2011-12-05 12:13:00,36,917.14,229.28,4.0,106.92,52.0,110.86
16684,539304,2010-12-16 17:36:00,36,436.86,436.86,1.0,436.86,0.0,302.4
16684,539465,2010-12-19 11:38:00,36,739.26,369.63,2.0,302.4,2.0,2062.44
16684,539489,2010-12-20 09:41:00,36,2801.7,933.9,3.0,2062.44,0.0,311.7
16684,543099,2011-02-03 12:00:00,36,3113.4,778.35,4.0,311.7,45.0,6549.12
16684,544185,2011-02-16 15:51:00,36,9662.52,1932.5,5.0,6549.12,13.0,149.46
16684,546992,2011-03-18 13:18:00,36,9811.98,1635.33,6.0,149.46,29.0,4666.44
16684,546994,2011-03-18 13:20:00,36,14478.42,2068.35,7.0,4666.44,0.0,152.64
16684,549927,2011-04-13 10:19:00,36,14631.06,1828.88,8.0,152.64,25.0,3694.36
16684,549928,2011-04-13 10:20:00,36,18325.42,2036.16,9.0,3694.36,0.0,324.0
16684,553607,2011-05-18 10:47:00,36,18649.42,1864.94,10.0,324.0,35.0,5176.12
16684,553614,2011-05-18 10:48:00,36,23825.54,2165.96,11.0,5176.12,0.0,427.8
16684,553625,2011-05-18 10:50:00,36,24253.34,2021.11,12.0,427.8,0.0,822.6
16684,561051,2011-07-24 13:11:00,36,25075.94,1928.92,13.0,822.6,67.0,7138.12
16684,561052,2011-07-24 13:12:00,36,32214.06,2301.0,14.0,7138.12,0.0,711.84
16684,561053,2011-07-24 13:13:00,36,32925.9,2195.06,15.0,711.84,0.0,324.0
16684,561055,2011-07-24 13:14:00,36,33249.9,2078.12,16.0,324.0,0.0,201.6
16684,561809,2011-07-29 15:12:00,36,33451.5,1967.74,17.0,201.6,5.0,432.0
16684,569570,2011-10-05 10:06:00,36,33883.5,1882.42,18.0,432.0,67.0,13760.02
16684,569571,2011-10-05 10:09:00,36,47643.52,2507.55,19.0,13760.02,0.0,2487.4
16684,569572,2011-10-05 10:10:00,36,50130.92,2506.55,20.0,2487.4,0.0,1800.0
16684,571842,2011-10-19 12:28:00,36,51930.92,2472.9,21.0,1800.0,14.0,684.2
16684,571843,2011-10-19 12:28:00,36,52615.12,2391.6,22.0,684.2,0.0,449.28
16684,574092,2011-11-03 09:28:00,36,53064.4,2307.15,23.0,449.28,14.0,5500.38
16684,574324,2011-11-04 07:46:00,36,58564.78,2440.2,24.0,5500.38,0.0,1494.0
16684,579189,2011-11-28 15:34:00,36,60058.78,2402.35,25.0,1494.0,24.0,976.8
16684,579191,2011-11-28 15:35:00,36,61035.58,2347.52,26.0,976.8,0.0,216.0
16684,580665,2011-12-05 14:06:00,36,61251.58,2268.58,27.0,216.0,6.0,5401.98
16685,570233,2011-10-09 13:58:00,36,241.74,241.74,1.0,241.74,0.0,82.5
16686,543306,2011-02-07 11:56:00,36,364.98,364.98,1.0,364.98,49.0,340.77
16686,550282,2011-04-15 13:56:00,36,705.75,352.88,2.0,340.77,67.0,141.68
16686,554992,2011-05-29 14:08:00,36,847.43,282.48,3.0,141.68,44.0,382.14
16686,564727,2011-08-28 12:31:00,36,1229.57,307.39,4.0,382.14,90.0,835.95
16686,565401,2011-09-02 17:38:00,36,2065.52,413.1,5.0,835.95,5.0,414.19
16686,572295,2011-10-23 13:49:00,36,2479.71,413.28,6.0,414.19,50.0,583.12
16688,573117,2011-10-27 16:11:00,36,183.75,183.75,1.0,183.75,17.0,647.77
16688,579514,2011-11-29 17:12:00,36,831.52,415.76,2.0,647.77,33.0,283.64
16688,581423,2011-12-08 15:24:00,36,1115.16,371.72,3.0,283.64,8.0,145.7
16689,568150,2011-09-25 11:39:00,36,294.16,294.16,1.0,294.16,6.0,128.44
16690,568700,2011-09-28 15:02:00,36,86.5,86.5,1.0,86.5,129.0,139.08
16692,547941,2011-03-28 14:46:00,36,8.5,8.5,1.0,8.5,32.0,1267.5
16693,569208,2011-10-02 11:10:00,36,157.56,157.56,1.0,157.56,203.0,324.45
16696,552557,2011-05-10 11:31:00,36,35.4,35.4,1.0,35.4,34.0,404.7
16696,554051,2011-05-20 14:56:00,36,440.1,220.05,2.0,404.7,10.0,118.8
16696,561508,2011-07-27 14:23:00,36,558.9,186.3,3.0,118.8,67.0,99.0
16698,551191,2011-04-27 10:52:00,36,1182.0,1182.0,1.0,1182.0,26.0,816.0
16700,542353,2011-01-27 12:19:00,36,336.94,336.94,1.0,336.94,49.0,508.36
16700,544051,2011-02-15 12:40:00,36,845.3,422.65,2.0,508.36,19.0,433.0
16700,547667,2011-03-24 13:25:00,36,1278.3,426.1,3.0,433.0,37.0,483.3
16700,550468,2011-04-18 13:43:00,36,1761.6,440.4,4.0,483.3,25.0,405.16
16700,551885,2011-05-05 09:18:00,36,2166.76,433.35,5.0,405.16,16.0,378.24
16700,554113,2011-05-22 14:53:00,36,2545.0,424.17,6.0,378.24,17.0,403.23
16700,556501,2011-06-13 08:40:00,36,2948.23,421.18,7.0,403.23,21.0,394.42
16700,559794,2011-07-12 13:16:00,36,3342.65,417.83,8.0,394.42,29.0,446.08
16700,562849,2011-08-10 09:52:00,36,3788.73,420.97,9.0,446.08,28.0,307.22
16700,567373,2011-09-20 09:31:00,36,4095.95,409.6,10.0,307.22,40.0,327.67
16700,575502,2011-11-10 10:10:00,36,4423.62,402.15,11.0,327.67,51.0,369.12
16700,579949,2011-12-01 11:00:00,36,4792.74,399.4,12.0,369.12,21.0,283.81
16701,540906,2011-01-12 11:51:00,36,476.76,476.76,1.0,476.76,30.0,366.12
16701,543912,2011-02-14 12:53:00,36,842.88,421.44,2.0,366.12,33.0,379.74
16701,547861,2011-03-27 12:36:00,36,1222.62,407.54,3.0,379.74,40.0,353.3
16701,553653,2011-05-18 11:08:00,36,1575.92,393.98,4.0,353.3,51.0,319.25
16701,555472,2011-06-03 11:46:00,36,1895.17,379.03,5.0,319.25,16.0,303.12
16701,557280,2011-06-19 12:19:00,36,2198.29,366.38,6.0,303.12,16.0,373.5
16701,559657,2011-07-11 13:05:00,36,2571.79,367.4,7.0,373.5,22.0,21.96
16701,559660,2011-07-11 13:19:00,36,2593.75,324.22,8.0,21.96,0.0,1080.65
16701,562053,2011-08-02 12:11:00,36,3674.4,408.27,9.0,1080.65,21.0,376.02
16701,571306,2011-10-17 09:57:00,36,4050.42,405.04,10.0,376.02,75.0,720.56
16701,572857,2011-10-26 12:31:00,36,4770.98,433.73,11.0,720.56,9.0,128.88
16701,579954,2011-12-01 11:10:00,36,4899.86,408.32,12.0,128.88,35.0,498.44
16705,539107,2010-12-16 10:52:00,36,920.52,920.52,1.0,920.52,0.0,211.2
16705,542891,2011-02-01 13:26:00,36,1131.72,565.86,2.0,211.2,47.0,2489.11
16705,549837,2011-04-12 13:38:00,36,3620.83,1206.94,3.0,2489.11,70.0,1311.9
16705,549838,2011-04-12 13:39:00,36,4932.73,1233.18,4.0,1311.9,0.0,96.0
16705,553315,2011-05-16 12:03:00,36,5028.73,1005.75,5.0,96.0,33.0,1203.32
16705,553317,2011-05-16 12:04:00,36,6232.05,1038.68,6.0,1203.32,0.0,343.44
16705,553319,2011-05-16 12:05:00,36,6575.49,939.36,7.0,343.44,0.0,33.0
16705,560364,2011-07-18 12:15:00,36,6608.49,826.06,8.0,33.0,63.0,1585.94
16705,565230,2011-09-02 09:24:00,36,8194.43,910.49,9.0,1585.94,45.0,1585.92
16705,568196,2011-09-25 14:44:00,36,9780.35,978.04,10.0,1585.92,23.0,322.94
16705,568315,2011-09-26 13:17:00,36,10103.29,918.48,11.0,322.94,0.0,57.48
16705,572100,2011-10-20 15:45:00,36,10160.77,846.73,12.0,57.48,24.0,143.4
16705,572101,2011-10-20 15:47:00,36,10304.17,792.63,13.0,143.4,0.0,302.58
16705,573584,2011-10-31 14:36:00,36,10606.75,757.62,14.0,302.58,10.0,1976.58
16705,579106,2011-11-28 11:42:00,36,12583.33,838.89,15.0,1976.58,27.0,1080.48
16705,579107,2011-11-28 11:43:00,36,13663.81,853.99,16.0,1080.48,0.0,16.5
16705,579108,2011-11-28 11:44:00,36,13680.31,804.72,17.0,16.5,0.0,69.36
16705,579109,2011-11-28 11:45:00,36,13749.67,763.87,18.0,69.36,0.0,34.8
16705,581572,2011-12-09 12:08:00,36,13784.47,725.5,19.0,34.8,11.0,250.52
16706,565326,2011-09-02 13:41:00,36,291.53,291.53,1.0,291.53,15.0,120.02
16706,574052,2011-11-02 13:50:00,36,411.55,205.78,2.0,120.02,61.0,119.8
16709,549433,2011-04-08 12:28:00,36,1120.53,1120.53,1.0,1120.53,36.0,149.9
16709,554380,2011-05-24 11:45:00,36,1270.43,635.22,2.0,149.9,45.0,580.36
16709,554381,2011-05-24 11:46:00,36,1850.79,616.93,3.0,580.36,0.0,133.8
16709,566988,2011-09-16 10:56:00,36,1984.59,496.15,4.0,133.8,114.0,1045.28
16710,538862,2010-12-14 14:11:00,36,375.47,375.47,1.0,375.47,8.0,149.5
16710,545945,2011-03-08 12:07:00,36,524.97,262.48,2.0,149.5,83.0,122.61
16710,547069,2011-03-20 13:52:00,36,647.58,215.86,3.0,122.61,12.0,242.0
16710,552669,2011-05-10 15:05:00,36,889.58,222.4,4.0,242.0,51.0,324.76
16710,553385,2011-05-16 15:53:00,36,1214.34,242.87,5.0,324.76,6.0,423.3
16710,561066,2011-07-24 14:21:00,36,1637.64,272.94,6.0,423.3,68.0,206.25
16710,568369,2011-09-26 16:15:00,36,1843.89,263.41,7.0,206.25,64.0,249.7
16710,577517,2011-11-20 13:16:00,36,2093.59,261.7,8.0,249.7,54.0,360.05
16710,577548,2011-11-20 14:50:00,36,2453.64,272.63,9.0,360.05,0.0,29.4
16711,543612,2011-02-10 14:46:00,36,214.2,214.2,1.0,214.2,55.0,384.6
16711,561001,2011-07-22 14:23:00,36,598.8,299.4,2.0,384.6,161.0,311.07
16711,575949,2011-11-13 11:51:00,36,909.87,303.29,3.0,311.07,113.0,445.56
16711,580984,2011-12-06 16:32:00,36,1355.43,338.86,4.0,445.56,23.0,295.6
16712,548198,2011-03-29 16:05:00,36,370.77,370.77,1.0,370.77,21.0,351.01
16712,552852,2011-05-11 15:08:00,36,721.78,360.89,2.0,351.01,42.0,416.45
16712,552853,2011-05-11 15:13:00,36,1138.23,379.41,3.0,416.45,0.0,66.14
16712,556778,2011-06-14 12:41:00,36,1204.37,301.09,4.0,66.14,33.0,393.78
16712,562095,2011-08-02 13:15:00,36,1598.15,319.63,5.0,393.78,49.0,168.05
16712,564158,2011-08-23 12:37:00,36,1766.2,294.37,6.0,168.05,20.0,250.86
16712,565649,2011-09-05 16:27:00,36,2017.06,288.15,7.0,250.86,13.0,482.8
16712,577773,2011-11-21 15:57:00,36,2499.86,312.48,8.0,482.8,76.0,510.4
16712,577774,2011-11-21 15:57:00,36,3010.26,334.47,9.0,510.4,0.0,385.57
16712,579686,2011-11-30 13:48:00,36,3395.83,339.58,10.0,385.57,8.0,249.6
16713,539579,2010-12-20 12:51:00,36,414.43,414.43,1.0,414.43,11.0,344.11
16713,543466,2011-02-08 14:34:00,36,758.54,379.27,2.0,344.11,50.0,459.36
16713,544349,2011-02-18 10:03:00,36,1217.9,405.97,3.0,459.36,9.0,398.22
16713,547521,2011-03-23 15:00:00,36,1616.12,404.03,4.0,398.22,33.0,197.05
16713,549128,2011-04-06 14:25:00,36,1813.17,362.63,5.0,197.05,13.0,305.26
16713,549829,2011-04-12 12:56:00,36,2118.43,353.07,6.0,305.26,5.0,341.0
16713,550364,2011-04-18 11:29:00,36,2459.43,351.35,7.0,341.0,5.0,152.2
16713,557468,2011-06-20 13:14:00,36,2611.63,326.45,8.0,152.2,63.0,529.67
16713,560499,2011-07-19 11:03:00,36,3141.3,349.03,9.0,529.67,28.0,460.14
16713,563432,2011-08-16 12:12:00,36,3601.44,360.14,10.0,460.14,28.0,369.33
16713,568531,2011-09-27 13:49:00,36,3970.77,360.98,11.0,369.33,42.0,629.2
16713,569459,2011-10-04 11:33:00,36,4599.97,383.33,12.0,629.2,6.0,702.04
16713,576844,2011-11-16 15:33:00,36,5302.01,407.85,13.0,702.04,43.0,1115.52
16713,577723,2011-11-21 12:36:00,36,6417.53,458.4,14.0,1115.52,4.0,505.6
16714,542234,2011-01-26 13:46:00,36,1136.58,1136.58,1.0,1136.58,0.0,9.95
16714,551945,2011-05-05 11:09:00,36,1146.53,573.26,2.0,9.95,98.0,15.0
16716,546923,2011-03-18 10:03:00,36,734.4,734.4,1.0,734.4,44.0,166.8
16717,557349,2011-06-20 10:34:00,36,307.25,307.25,1.0,307.25,193.0,298.44
16717,565473,2011-09-05 10:27:00,36,605.69,302.85,2.0,298.44,76.0,423.5
16717,574934,2011-11-07 16:50:00,36,1029.19,343.06,3.0,423.5,63.0,303.16
16717,576688,2011-11-16 12:16:00,36,1332.35,333.09,4.0,303.16,8.0,1995.56
16719,540161,2011-01-05 11:52:00,36,430.73,430.73,1.0,430.73,29.0,152.45
16719,544846,2011-02-24 11:11:00,36,583.18,291.59,2.0,152.45,49.0,169.33
16719,550352,2011-04-18 10:21:00,36,752.51,250.84,3.0,169.33,52.0,225.72
16719,559933,2011-07-14 09:54:00,36,978.23,244.56,4.0,225.72,86.0,308.2
16719,568226,2011-09-26 10:39:00,36,1286.43,257.29,5.0,308.2,74.0,211.32
16719,578688,2011-11-25 09:27:00,36,1497.75,249.62,6.0,211.32,59.0,292.67
16722,537850,2010-12-08 15:38:00,36,480.68,480.68,1.0,480.68,2.0,318.84
16722,544914,2011-02-24 15:39:00,36,799.52,399.76,2.0,318.84,78.0,314.36
16722,550995,2011-04-26 08:33:00,36,1113.88,371.29,3.0,314.36,60.0,451.6
16722,554162,2011-05-23 11:52:00,36,1565.48,391.37,4.0,451.6,27.0,397.78
16722,556120,2011-06-09 10:06:00,36,1963.26,392.65,5.0,397.78,16.0,290.2
16722,559169,2011-07-06 17:25:00,36,2253.46,375.58,6.0,290.2,27.0,311.46
16722,560934,2011-07-22 10:48:00,36,2564.92,366.42,7.0,311.46,15.0,374.28
16722,564473,2011-08-25 12:33:00,36,2939.2,367.4,8.0,374.28,34.0,295.3
16722,565119,2011-09-01 11:38:00,36,3234.5,359.39,9.0,295.3,6.0,422.08
16722,569565,2011-10-05 09:52:00,36,3656.58,365.66,10.0,422.08,33.0,314.5
16722,571926,2011-10-19 16:41:00,36,3971.08,361.01,11.0,314.5,14.0,450.37
16722,578025,2011-11-22 13:28:00,36,4421.45,368.45,12.0,450.37,33.0,309.36
16723,566184,2011-09-09 13:01:00,36,424.15,424.15,1.0,424.15,16.0,165.0
16725,539053,2010-12-15 16:32:00,36,122.15,122.15,1.0,122.15,12.0,203.6
16725,539056,2010-12-15 16:38:00,36,325.75,162.88,2.0,203.6,0.0,1.45
16725,540093,2011-01-04 15:24:00,36,327.2,109.07,3.0,1.45,19.0,112.3
16725,542412,2011-01-27 16:49:00,36,439.5,109.88,4.0,112.3,23.0,116.4
16725,543245,2011-02-04 14:08:00,36,555.9,111.18,5.0,116.4,7.0,123.78
16725,543639,2011-02-10 16:52:00,36,679.68,113.28,6.0,123.78,6.0,101.34
16726,544406,2011-02-18 13:26:00,36,129.57,129.57,1.0,129.57,66.0,413.22
16726,544408,2011-02-18 13:29:00,36,542.79,271.4,2.0,413.22,0.0,61.0
16726,554927,2011-05-27 13:00:00,36,603.79,201.26,3.0,61.0,97.0,191.4
16726,576053,2011-11-13 14:53:00,36,795.19,198.8,4.0,191.4,170.0,586.83
16728,550311,2011-04-17 11:04:00,36,224.49,224.49,1.0,224.49,27.0,102.44
16728,558086,2011-06-26 11:59:00,36,326.93,163.46,2.0,102.44,70.0,223.07
16728,572513,2011-10-24 14:36:00,36,550.0,183.33,3.0,223.07,120.0,504.67
16729,550488,2011-04-18 14:27:00,36,504.27,504.27,1.0,504.27,6.0,273.71
16729,551134,2011-04-26 13:02:00,36,777.98,388.99,2.0,273.71,7.0,604.73
16729,551135,2011-04-26 13:04:00,36,1382.71,460.9,3.0,604.73,0.0,7.25
16729,552065,2011-05-06 11:20:00,36,1389.96,347.49,4.0,7.25,9.0,190.54
16729,552446,2011-05-09 13:28:00,36,1580.5,316.1,5.0,190.54,3.0,351.83
16729,552447,2011-05-09 13:43:00,36,1932.33,322.06,6.0,351.83,0.0,37.5
16729,553345,2011-05-16 12:53:00,36,1969.83,281.4,7.0,37.5,6.0,533.7
16729,554323,2011-05-23 15:33:00,36,2503.53,312.94,8.0,533.7,7.0,330.6
16729,555349,2011-06-02 12:08:00,36,2834.13,314.9,9.0,330.6,9.0,294.69
16729,556426,2011-06-10 13:18:00,36,3128.82,312.88,10.0,294.69,8.0,249.49
16729,557008,2011-06-16 11:38:00,36,3378.31,307.12,11.0,249.49,5.0,112.88
16729,558993,2011-07-05 11:49:00,36,3491.19,290.93,12.0,112.88,19.0,504.98
16729,560701,2011-07-20 12:45:00,36,3996.17,307.4,13.0,504.98,15.0,299.28
16729,561774,2011-07-29 12:41:00,36,4295.45,306.82,14.0,299.28,8.0,325.63
16729,563546,2011-08-17 12:24:00,36,4621.08,308.07,15.0,325.63,18.0,395.37
16729,565198,2011-09-01 16:18:00,36,5016.45,313.53,16.0,395.37,15.0,346.98
16729,566872,2011-09-15 13:28:00,36,5363.43,315.5,17.0,346.98,13.0,354.45
16729,569105,2011-09-30 12:35:00,36,5717.88,317.66,18.0,354.45,14.0,454.33
16729,571456,2011-10-17 13:57:00,36,6172.21,324.85,19.0,454.33,17.0,493.05
16729,573897,2011-11-01 14:29:00,36,6665.26,333.26,20.0,493.05,15.0,574.66
16730,550615,2011-04-19 12:41:00,36,187.02,187.02,1.0,187.02,84.0,293.92
16730,571684,2011-10-18 14:11:00,36,480.94,240.47,2.0,293.92,182.0,262.17
16734,563573,2011-08-17 15:02:00,36,303.21,303.21,1.0,303.21,0.0,2.95
16734,571681,2011-10-18 13:44:00,36,306.16,153.08,2.0,2.95,61.0,344.35
16735,550071,2011-04-14 12:12:00,36,660.36,660.36,1.0,660.36,94.0,437.56
16735,565243,2011-09-02 10:20:00,36,1097.92,548.96,2.0,437.56,140.0,770.93
16735,565244,2011-09-02 10:21:00,36,1868.85,622.95,3.0,770.93,0.0,125.45
16735,567797,2011-09-22 11:49:00,36,1994.3,498.58,4.0,125.45,20.0,306.26
16743,546242,2011-03-10 13:07:00,36,430.28,430.28,1.0,430.28,84.0,360.78
16743,552963,2011-05-12 12:57:00,36,791.06,395.53,2.0,360.78,62.0,270.69
16743,559293,2011-07-07 12:29:00,36,1061.75,353.92,3.0,270.69,55.0,28.88
16743,559297,2011-07-07 12:36:00,36,1090.63,272.66,4.0,28.88,0.0,428.49
16743,563735,2011-08-18 18:15:00,36,1519.12,303.82,5.0,428.49,42.0,366.74
16743,575622,2011-11-10 13:13:00,36,1885.86,314.31,6.0,366.74,83.0,352.23
16744,560270,2011-07-17 14:42:00,36,109.96,109.96,1.0,109.96,27.0,131.73
16744,565421,2011-09-04 12:10:00,36,241.69,120.84,2.0,131.73,48.0,161.82
16744,568142,2011-09-25 11:22:00,36,403.51,134.5,3.0,161.82,20.0,225.02
16744,572284,2011-10-23 12:08:00,36,628.53,157.13,4.0,225.02,28.0,280.2
16744,574671,2011-11-06 12:23:00,36,908.73,181.75,5.0,280.2,14.0,113.03
16744,579142,2011-11-28 13:06:00,36,1021.76,170.29,6.0,113.03,22.0,283.0
16745,543278,2011-02-06 14:43:00,36,239.3,239.3,1.0,239.3,5.0,203.82
16745,544292,2011-02-17 12:33:00,36,443.12,221.56,2.0,203.82,10.0,304.65
16745,545056,2011-02-27 12:48:00,36,747.77,249.26,3.0,304.65,10.0,486.65
16745,546220,2011-03-10 12:16:00,36,1234.42,308.6,4.0,486.65,10.0,541.1
16745,547653,2011-03-24 12:21:00,36,1775.52,355.1,5.0,541.1,14.0,515.9
16745,549276,2011-04-07 13:11:00,36,2291.42,381.9,6.0,515.9,14.0,267.1
16745,551603,2011-05-03 11:34:00,36,2558.52,365.5,7.0,267.1,25.0,467.7
16745,552953,2011-05-12 12:11:00,36,3026.22,378.28,8.0,467.7,9.0,561.81
16745,556195,2011-06-09 12:21:00,36,3588.03,398.67,9.0,561.81,28.0,535.01
16745,556724,2011-06-14 11:26:00,36,4123.04,412.3,10.0,535.01,4.0,246.49
16745,558633,2011-06-30 19:13:00,36,4369.53,397.23,11.0,246.49,16.0,294.65
16745,560539,2011-07-19 12:19:00,36,4664.18,388.68,12.0,294.65,18.0,513.48
16745,562011,2011-08-01 13:54:00,36,5177.66,398.28,13.0,513.48,13.0,422.07
16745,563192,2011-08-12 16:10:00,36,5599.73,399.98,14.0,422.07,11.0,311.2
16745,565320,2011-09-02 13:10:00,36,5910.93,394.06,15.0,311.2,20.0,461.77
16745,566709,2011-09-14 11:58:00,36,6372.7,398.29,16.0,461.77,11.0,821.6
16746,541238,2011-01-16 10:42:00,36,311.64,311.64,1.0,311.64,30.0,391.1
16746,544445,2011-02-20 10:56:00,36,702.74,351.37,2.0,391.1,35.0,560.15
16746,546871,2011-03-17 16:10:00,36,1262.89,420.96,3.0,560.15,25.0,300.0
16746,550408,2011-04-18 11:59:00,36,1562.89,390.72,4.0,300.0,31.0,501.84
16746,550448,2011-04-18 12:42:00,36,2064.73,412.95,5.0,501.84,0.0,20.85
16746,551658,2011-05-03 12:13:00,36,2085.58,347.6,6.0,20.85,14.0,481.64
16746,554997,2011-05-29 15:35:00,36,2567.22,366.75,7.0,481.64,26.0,321.96
16746,558696,2011-07-01 12:09:00,36,2889.18,361.15,8.0,321.96,32.0,587.3
16746,560422,2011-07-18 15:14:00,36,3476.48,386.28,9.0,587.3,17.0,300.18
16746,563174,2011-08-12 13:40:00,36,3776.66,377.67,10.0,300.18,24.0,337.0
16746,564855,2011-08-31 09:10:00,36,4113.66,373.97,11.0,337.0,18.0,307.42
16746,566967,2011-09-15 18:05:00,36,4421.08,368.42,12.0,307.42,15.0,397.17
16746,568197,2011-09-25 14:52:00,36,4818.25,370.63,13.0,397.17,9.0,503.6
16746,574299,2011-11-03 16:06:00,36,5321.85,380.13,14.0,503.6,39.0,309.01
16746,576516,2011-11-15 12:19:00,36,5630.86,375.39,15.0,309.01,11.0,315.68
16746,579184,2011-11-28 15:17:00,36,5946.54,371.66,16.0,315.68,13.0,301.2
16746,580636,2011-12-05 12:33:00,36,6247.74,367.51,17.0,301.2,6.0,449.92
16747,573996,2011-11-02 11:37:00,36,480.2,480.2,1.0,480.2,30.0,355.86
16748,543127,2011-02-03 14:51:00,36,479.0,479.0,1.0,479.0,25.0,130.8
16748,552078,2011-05-06 11:26:00,36,609.8,304.9,2.0,130.8,91.0,300.4
16748,574070,2011-11-02 14:52:00,36,910.2,303.4,3.0,300.4,180.0,339.0
16748,577831,2011-11-22 10:17:00,36,1249.2,312.3,4.0,339.0,19.0,266.7
16750,561382,2011-07-26 17:27:00,36,118.7,118.7,1.0,118.7,96.0,199.04
16750,562924,2011-08-10 14:49:00,36,317.74,158.87,2.0,199.04,14.0,98.38
16750,568542,2011-09-27 14:31:00,36,416.12,138.71,3.0,98.38,47.0,93.07
16750,572862,2011-10-26 12:48:00,36,509.19,127.3,4.0,93.07,28.0,114.74
16755,551283,2011-04-27 14:01:00,36,316.06,316.06,1.0,316.06,89.0,592.41
16755,563555,2011-08-17 13:21:00,36,908.47,454.24,2.0,592.41,111.0,588.36
16759,575188,2011-11-09 09:07:00,36,107.95,107.95,1.0,107.95,0.0,310.9
16759,580262,2011-12-02 12:42:00,36,418.85,209.42,2.0,310.9,23.0,370.94
16762,572565,2011-10-25 10:17:00,36,314.15,314.15,1.0,314.15,98.0,573.45
