CustomerID,Frequency,Recency,MonetaryValue,AverageOrderValue,TotalQuantity,Customer_Status
14921,2,30,1316.07,658.04,953,Inactive
14923,1,51,749.1,749.1,418,Inactive
14924,1,246,310.05,310.05,64,Inactive
14929,1,32,223.88,223.88,136,Inactive
14930,3,109,2372.86,790.95,1166,Inactive
14931,4,5,964.68,241.17,320,New
14932,1,366,363.53,363.53,80,Inactive
14934,2,82,1890.94,945.47,1042,Inactive
14935,1,297,1784.71,1784.71,935,Inactive
14936,8,34,8137.02,1017.13,4085,Risk
14937,3,57,1621.88,540.63,484,Inactive
14944,12,30,5900.25,491.69,2815,Risk
14946,1,14,100.9,100.9,22,New
14947,2,72,290.82,145.41,179,Inactive
14948,6,23,1101.97,183.66,673,Risk
14950,1,19,371.2,371.2,136,Inactive
14951,1,79,311.69,311.69,311,Inactive
14952,11,60,8099.49,736.32,3355,Risk
14953,1,25,289.82,289.82,225,Inactive
14954,1,12,336.17,336.17,127,New
14957,1,253,58.49,58.49,34,Inactive
14958,3,147,499.68,166.56,129,Inactive
14959,4,64,695.42,173.86,494,Inactive
14960,2,8,221.27,110.64,221,New
14961,9,11,7044.68,782.74,3708,VIP
14962,1,271,126.7,126.7,44,Inactive
14963,5,10,1487.8,297.56,1176,Loyal
14964,1,247,206.21,206.21,143,Inactive
14965,2,96,599.0,299.5,365,Inactive
14966,1,15,191.32,191.32,187,New
14967,1,50,463.8,463.8,140,Inactive
14968,1,30,147.59,147.59,127,Inactive
14970,4,68,1592.06,398.02,250,Inactive
14971,3,35,1116.57,372.19,644,Inactive
14972,1,128,114.77,114.77,28,Inactive
14973,3,107,1314.45,438.15,369,Inactive
14974,1,37,114.39,114.39,44,Inactive
14975,1,57,279.94,279.94,380,Inactive
14976,7,57,790.86,112.98,234,Risk
14978,5,72,1931.42,386.28,525,Risk
14981,1,246,102.12,102.12,97,Inactive
14984,2,19,213.27,106.64,60,Inactive
14985,2,198,296.75,148.38,260,Inactive
14987,2,16,326.4,163.2,128,New
14988,1,212,334.54,334.54,141,Inactive
14995,2,39,233.23,116.62,103,Inactive
14997,3,46,546.2,182.07,1120,Inactive
14998,2,170,429.87,214.94,270,Inactive
15000,1,48,490.52,490.52,218,Inactive
15002,4,116,1641.76,410.44,862,Inactive
15004,1,147,1246.32,1246.32,630,Inactive
15005,28,16,6316.57,225.59,4247,Loyal
15006,1,51,502.09,502.09,302,Inactive
15007,1,159,156.91,156.91,69,Inactive
15009,3,12,1261.78,420.59,642,New
15010,1,36,308.94,308.94,184,Inactive
15012,2,54,423.04,211.52,231,Inactive
15014,2,43,260.17,130.08,151,Inactive
15016,1,173,170.04,170.04,76,Inactive
15017,1,34,125.58,125.58,63,Inactive
15018,3,39,496.21,165.4,189,Inactive
15019,1,267,266.0,266.0,159,Inactive
15021,9,9,1914.82,212.76,847,Loyal
15022,4,12,905.04,226.26,543,New
15023,11,3,6802.76,618.43,2871,VIP
15024,10,10,1661.33,166.13,920,Loyal
15025,1,33,377.01,377.01,189,Inactive
15026,3,80,469.0,156.33,285,Inactive
15027,4,31,1066.15,266.54,565,Inactive
15028,4,8,627.13,156.78,459,New
15030,2,72,518.28,259.14,372,Inactive
15031,4,4,668.14,167.04,401,New
15032,3,256,4959.1,1653.03,2968,Inactive
15033,10,5,2586.67,258.67,1695,Loyal
15034,8,16,4308.61,538.58,2422,VIP
15035,1,90,252.73,252.73,245,Inactive
15036,3,72,465.55,155.18,327,Inactive
15038,6,59,705.49,117.58,217,Risk
15039,47,10,19914.44,423.71,9209,Loyal
15041,1,170,180.35,180.35,104,Inactive
15042,1,199,135.93,135.93,30,Inactive
15043,1,31,537.0,537.0,300,Inactive
15044,17,19,7700.23,452.95,2795,Risk
15045,2,152,735.66,367.83,114,Inactive
15046,15,9,5213.77,347.58,3451,Loyal
15047,1,270,343.62,343.62,222,Inactive
15048,4,65,384.05,96.01,195,Inactive
15049,1,274,121.17,121.17,63,Inactive
15050,3,25,1782.09,594.03,1224,Inactive
15051,3,23,1391.61,463.87,1011,Inactive
15052,1,319,215.78,215.78,82,Inactive
15053,3,5,697.79,232.6,986,New
15054,2,12,302.1,151.05,198,New
15057,2,275,1489.5,744.75,668,Inactive
15058,11,25,2124.99,193.18,1069,Risk
15059,9,41,1337.72,148.64,604,Risk
15060,4,8,303.09,75.77,263,New
15061,48,4,54534.14,1136.13,28920,VIP
15062,4,71,987.86,246.96,763,Inactive
15063,1,213,370.8,370.8,56,Inactive
15065,4,38,3158.13,789.53,1383,Inactive
15066,1,53,893.59,893.59,317,Inactive
15067,3,78,1744.76,581.59,954,Inactive
15068,2,46,553.36,276.68,364,Inactive
15069,1,179,1109.53,1109.53,520,Inactive
15070,1,373,106.2,106.2,36,Inactive
15071,2,94,982.07,491.04,269,Inactive
15073,2,10,612.43,306.22,277,New
15074,1,105,748.87,748.87,455,Inactive
15075,1,78,773.03,773.03,447,Inactive
15076,1,173,880.85,880.85,571,Inactive
15078,32,7,9743.11,304.47,5105,Loyal
15079,4,213,895.61,223.9,389,Inactive
15081,5,22,504.8,100.96,190,Risk
15083,1,257,88.2,88.2,38,Inactive
15087,1,282,306.94,306.94,470,Inactive
15088,2,21,1160.07,580.04,460,Inactive
15089,6,10,2420.84,403.47,1359,Loyal
15090,1,308,381.32,381.32,208,Inactive
15091,1,68,480.71,480.71,346,Inactive
15092,2,215,457.81,228.91,135,Inactive
15093,6,18,4597.02,766.17,3760,VIP
15095,4,104,1370.6,342.65,1079,Inactive
15096,1,43,219.39,219.39,120,Inactive
15097,1,4,248.08,248.08,170,New
15098,1,182,649.5,649.5,1,Inactive
15099,1,84,410.48,410.48,343,Inactive
15100,3,334,876.0,292.0,80,Inactive
15101,2,9,317.53,158.76,241,New
15103,2,31,703.36,351.68,329,Inactive
15104,2,197,1027.44,513.72,637,Inactive
15105,7,18,2298.93,328.42,1211,Loyal
15106,5,18,1422.52,284.5,1181,Loyal
15107,6,311,319.5,53.25,169,Risk
15108,4,142,1300.25,325.06,499,Inactive
15109,1,246,484.95,484.95,131,Inactive
15110,4,24,996.1,249.02,246,Inactive
15111,3,29,1567.48,522.49,710,Inactive
15113,3,10,3609.33,1203.11,2386,New
15114,10,30,2760.56,276.06,3096,Risk
15115,1,18,340.11,340.11,157,New
15116,4,18,1352.75,338.19,648,New
15117,5,15,1551.78,310.36,1948,Loyal
15118,1,134,244.8,244.8,1440,Inactive
15119,1,246,266.4,266.4,88,Inactive
15120,1,134,358.82,358.82,296,Inactive
15121,2,50,457.72,228.86,199,Inactive
15122,3,114,1633.78,544.59,800,Inactive
15123,2,7,2199.31,1099.66,1195,New
15124,2,23,184.19,92.1,233,Inactive
15125,14,25,11349.48,810.68,6093,Risk
15127,1,66,406.53,406.53,251,Inactive
15128,4,60,1471.0,367.75,1343,Inactive
15129,11,50,3447.4,313.4,1794,Risk
15130,1,170,330.11,330.11,197,Inactive
15132,5,18,977.93,195.59,679,Loyal
15133,3,128,982.42,327.47,680,Inactive
15134,8,15,1387.99,173.5,887,Loyal
15135,1,239,139.05,139.05,43,Inactive
15136,4,3,1286.7,321.68,776,New
15139,2,240,178.96,89.48,208,Inactive
15140,7,52,2354.25,336.32,1572,Risk
15142,1,46,498.74,498.74,365,Inactive
15143,1,226,259.45,259.45,150,Inactive
15144,17,8,6580.44,387.08,3050,Loyal
15145,4,4,1194.73,298.68,756,New
15146,2,165,1327.16,663.58,1473,Inactive
15147,1,240,623.5,623.5,366,Inactive
15148,1,11,301.29,301.29,187,New
15149,1,134,520.8,520.8,128,Inactive
15150,10,17,5314.47,531.45,3658,VIP
15152,13,10,4745.69,365.05,2704,Loyal
15153,1,31,329.25,329.25,198,Inactive
15154,1,75,296.42,296.42,104,Inactive
15156,3,1,961.49,320.5,597,New
15157,3,4,1936.07,645.36,2392,New
15158,1,45,401.4,401.4,198,Inactive
15159,30,2,18641.01,621.37,11441,VIP
15160,1,357,158.16,158.16,84,Inactive
15163,2,18,304.47,152.24,186,New
15164,3,69,843.05,281.02,360,Inactive
15165,1,373,487.75,487.75,160,Inactive
15167,1,321,163.0,163.0,67,Inactive
15168,1,26,106.56,106.56,52,Inactive
15171,1,331,1289.5,1289.5,290,Inactive
15172,5,9,1624.05,324.81,1611,Loyal
15174,1,323,135.75,135.75,145,Inactive
15175,1,72,224.14,224.14,454,Inactive
15178,1,260,40.5,40.5,30,Inactive
15179,5,18,2206.95,441.39,1938,VIP
15180,1,367,87.5,87.5,36,Inactive
15181,3,66,689.48,229.83,544,Inactive
15182,2,154,622.85,311.42,253,Inactive
15184,2,29,406.76,203.38,223,Inactive
15185,1,70,310.62,310.62,666,Inactive
15186,2,14,411.41,205.7,215,New
15187,16,2,4777.18,298.57,1887,Loyal
15189,41,1,16225.39,395.74,6149,Loyal
15192,3,120,1044.32,348.11,918,Inactive
15193,1,61,499.32,499.32,144,Inactive
15194,15,3,7616.53,507.77,5703,VIP
15195,1,3,3861.0,3861.0,1404,New
15197,3,11,1079.61,359.87,469,New
15198,2,92,193.64,96.82,120,Inactive
15199,4,59,1268.7,317.17,396,Inactive
15201,5,87,1236.54,247.31,1210,Risk
15203,6,26,1827.8,304.63,1753,Risk
15204,1,357,316.58,316.58,258,Inactive
15205,2,85,653.24,326.62,378,Inactive
15206,4,10,420.3,105.08,162,New
15208,5,1,870.12,174.02,316,Loyal
15210,1,225,331.18,331.18,228,Inactive
15211,2,60,894.41,447.21,240,Inactive
15212,1,241,101.8,101.8,36,Inactive
15213,2,319,328.35,164.18,272,Inactive
15214,8,2,1661.44,207.68,1254,Loyal
15215,3,47,734.94,244.98,225,Inactive
15216,1,88,96.6,96.6,28,Inactive
15218,11,11,5756.89,523.35,3329,VIP
15219,1,176,305.75,305.75,45,Inactive
15220,6,52,1778.96,296.49,1393,Risk
15221,1,366,403.25,403.25,43,Inactive
15222,1,319,585.0,585.0,440,Inactive
15223,1,226,454.9,454.9,98,Inactive
15224,2,358,322.08,161.04,152,Inactive
15225,1,234,409.4,409.4,226,Inactive
15226,1,311,154.41,154.41,71,Inactive
15227,5,37,1219.4,243.88,750,Risk
15228,4,66,3386.71,846.68,2255,Inactive
15230,2,239,429.6,214.8,351,Inactive
15232,2,113,612.06,306.03,686,Inactive
15234,1,277,197.0,197.0,196,Inactive
15235,12,218,2247.51,187.29,1324,Risk
15236,1,299,321.05,321.05,269,Inactive
15237,4,2,1412.32,353.08,1071,New
15238,3,29,1071.99,357.33,692,Inactive
15239,2,10,780.59,390.3,594,New
15240,5,45,1706.57,341.31,1369,Risk
15241,8,67,1756.44,219.56,1818,Risk
15243,1,74,316.68,316.68,185,Inactive
15244,2,65,631.57,315.78,405,Inactive
15245,3,134,2515.84,838.61,1784,Inactive
15246,2,238,514.15,257.08,247,Inactive
15247,1,122,356.0,356.0,160,Inactive
15249,13,32,6688.46,514.5,3577,Risk
15251,11,9,10484.99,953.18,6171,VIP
15252,2,36,740.78,370.39,522,Inactive
15253,5,16,918.2,183.64,866,Loyal
15254,1,127,300.36,300.36,275,Inactive
15255,1,67,890.85,890.85,489,Inactive
15256,1,149,98.45,98.45,55,Inactive
15257,1,283,317.15,317.15,46,Inactive
15258,2,169,623.16,311.58,142,Inactive
15260,7,100,1810.77,258.68,885,Risk
15261,1,135,254.82,254.82,270,Inactive
15262,1,324,178.95,178.95,73,Inactive
15263,1,107,156.51,156.51,89,Inactive
15264,1,64,393.74,393.74,265,Inactive
15265,2,151,1506.12,753.06,612,Inactive
15266,1,338,119.3,119.3,18,Inactive
15267,5,22,1717.36,343.47,944,Risk
15269,1,24,408.8,408.8,26,Inactive
15270,7,16,2379.49,339.93,1521,Loyal
15271,15,7,2507.07,167.14,1262,Loyal
15272,2,57,721.94,360.97,310,Inactive
15274,2,4,716.57,358.28,619,New
15275,1,38,615.14,615.14,498,Inactive
15276,1,66,135.31,135.31,64,Inactive
15277,1,47,255.9,255.9,205,Inactive
15279,1,355,290.51,290.51,189,Inactive
15280,1,172,113.12,113.12,154,Inactive
15281,9,59,2332.15,259.13,1211,Risk
15286,1,50,240.55,240.55,55,Inactive
15287,2,22,486.69,243.35,433,Inactive
15288,5,43,2306.52,461.3,775,Risk
15289,3,29,939.78,313.26,1008,Inactive
15290,17,5,7898.22,464.6,4465,VIP
15291,15,26,4668.3,311.22,2103,Risk
15292,1,201,180.94,180.94,56,Inactive
15296,5,51,3658.96,731.79,1764,Risk
15297,3,10,641.94,213.98,292,New
15298,12,2,4799.9,399.99,3116,Loyal
15299,6,67,3907.01,651.17,2468,Risk
15300,1,64,496.44,496.44,292,Inactive
15301,12,51,5070.35,422.53,2775,Risk
15303,1,290,574.02,574.02,248,Inactive
15304,8,61,694.4,86.8,104,Risk
15306,3,64,1174.35,391.45,810,Inactive
15307,1,96,205.3,205.3,37,Inactive
15308,1,274,310.47,310.47,175,Inactive
15311,91,1,60767.9,667.78,38194,VIP
15312,4,75,924.85,231.21,516,Inactive
15313,1,110,52.0,52.0,25,Inactive
15314,1,199,327.97,327.97,313,Inactive
15315,2,64,570.5,285.25,862,Inactive
15316,1,327,165.0,165.0,100,Inactive
15318,1,4,312.62,312.62,642,New
15319,1,284,204.5,204.5,175,Inactive
15320,1,44,267.13,267.13,326,Inactive
15321,3,71,2748.31,916.1,1181,Inactive
15322,1,86,679.68,679.68,416,Inactive
15325,1,104,162.29,162.29,232,Inactive
15326,1,334,311.71,311.71,386,Inactive
15327,1,53,208.75,208.75,116,Inactive
15329,3,39,1049.7,349.9,486,Inactive
15330,2,32,714.96,357.48,1312,Inactive
15332,4,366,1661.06,415.26,652,Inactive
15333,1,208,1028.56,1028.56,344,Inactive
15334,3,157,351.67,117.22,274,Inactive
15335,1,54,173.97,173.97,80,Inactive
15339,2,66,574.07,287.03,416,Inactive
15341,1,81,2020.52,2020.52,812,Inactive
15342,1,130,406.09,406.09,283,Inactive
15343,1,87,364.5,364.5,84,Inactive
15344,3,1,563.94,187.98,116,New
15345,1,46,393.54,393.54,81,Inactive
15346,1,333,252.42,252.42,144,Inactive
15347,1,366,201.6,201.6,130,Inactive
15348,1,72,158.04,158.04,84,Inactive
15349,2,158,473.81,236.9,327,Inactive
15350,1,373,115.65,115.65,51,Inactive
15351,7,12,1960.11,280.02,753,Loyal
15353,2,255,777.02,388.51,343,Inactive
15355,2,29,277.05,138.52,45,Inactive
15356,10,31,2766.5,276.65,1673,Risk
15358,22,5,8347.2,379.42,7050,Loyal
15360,1,40,427.93,427.93,223,Inactive
15361,1,362,418.92,418.92,336,Inactive
15363,1,373,326.0,326.0,144,Inactive
15364,2,96,913.19,456.6,493,Inactive
15365,5,26,1330.45,266.09,613,Risk
15366,2,75,602.51,301.26,621,Inactive
15367,4,57,1877.59,469.4,1057,Inactive
15368,1,21,446.94,446.94,230,Inactive
15370,7,41,2386.05,340.86,830,Risk
15372,1,137,2007.4,2007.4,2924,Inactive
15373,11,8,2213.11,201.19,476,Loyal
15374,1,129,168.0,168.0,126,Inactive
15376,3,40,1233.36,411.12,619,Inactive
15379,7,169,3703.29,529.04,2305,Risk
15380,5,9,1690.26,338.05,376,Loyal
15381,2,214,596.85,298.42,171,Inactive
15382,6,15,5955.71,992.62,4012,VIP
15384,2,170,642.41,321.2,596,Inactive
15385,1,40,316.88,316.88,161,Inactive
15386,1,186,394.14,394.14,446,Inactive
15388,1,270,140.54,140.54,88,Inactive
15389,1,172,500.0,500.0,400,Inactive
15392,4,5,1535.53,383.88,1277,New
15393,2,16,231.86,115.93,150,New
15394,4,10,2183.54,545.88,910,New
15395,1,326,107.45,107.45,17,Inactive
15396,1,113,288.18,288.18,122,Inactive
15397,1,290,94.0,94.0,20,Inactive
15398,2,16,1345.53,672.77,769,New
15399,3,1,815.77,271.92,611,New
15400,5,92,716.2,143.24,390,Risk
15402,2,149,626.77,313.38,694,Inactive
15405,1,189,349.1,349.1,193,Inactive
15406,2,31,510.71,255.36,254,Inactive
15407,4,34,1056.44,264.11,558,Inactive
15408,1,264,267.18,267.18,106,Inactive
15410,8,84,3450.84,431.36,1200,Risk
15411,4,26,1358.88,339.72,530,Inactive
15412,1,171,190.53,190.53,108,Inactive
15414,3,10,774.9,258.3,443,New
15415,1,313,572.81,572.81,575,Inactive
15416,4,65,3984.32,996.08,2090,Inactive
15417,1,85,508.8,508.8,284,Inactive
15419,1,25,135.86,135.86,230,Inactive
15421,4,59,950.36,237.59,500,Inactive
15422,2,323,97.7,48.85,38,Inactive
15423,1,38,43.5,43.5,101,Inactive
15424,2,254,383.34,191.67,554,Inactive
15426,5,19,1447.39,289.48,674,Risk
15427,3,33,1483.14,494.38,1013,Inactive
15428,1,15,93.78,93.78,102,New
15429,2,27,397.35,198.68,380,Inactive
15432,1,23,171.19,171.19,65,Inactive
15433,2,214,533.3,266.65,534,Inactive
15434,5,8,1041.48,208.3,647,Loyal
15435,1,22,149.29,149.29,54,Inactive
15436,3,12,1122.53,374.18,613,New
15437,1,262,200.16,200.16,79,Inactive
15438,1,131,156.58,156.58,59,Inactive
15440,3,55,383.68,127.89,197,Inactive
15442,1,249,594.0,594.0,120,Inactive
15443,7,2,3236.91,462.42,1663,VIP
15444,2,9,1418.26,709.13,764,New
15445,1,264,113.5,113.5,58,Inactive
15447,1,331,155.17,155.17,85,Inactive
15448,1,313,494.64,494.64,232,Inactive
15449,3,26,974.52,324.84,812,Inactive
15450,1,30,429.84,429.84,376,Inactive
15452,3,30,538.73,179.58,283,Inactive
15453,7,2,1388.37,198.34,845,Loyal
15454,1,362,179.1,179.1,86,Inactive
15456,3,283,447.22,149.07,660,Inactive
15457,1,262,237.07,237.07,132,Inactive
15458,1,25,161.64,161.64,156,Inactive
15460,1,354,216.76,216.76,109,Inactive
15462,3,94,234.6,78.2,172,Inactive
15463,1,29,126.14,126.14,106,Inactive
15464,1,338,1048.85,1048.85,350,Inactive
15465,18,20,7354.62,408.59,1257,Risk
15466,1,85,334.53,334.53,246,Inactive
15467,3,9,524.88,174.96,310,New
15468,2,51,467.51,233.76,155,Inactive
15469,2,50,538.55,269.27,153,Inactive
15471,1,2,469.48,469.48,266,New
15472,1,113,371.56,371.56,251,Inactive
15473,4,14,1465.2,366.3,552,New
15475,1,77,454.11,454.11,319,Inactive
15478,2,40,1441.42,720.71,585,Inactive
15480,1,116,905.5,905.5,303,Inactive
15482,10,16,8484.32,848.43,3808,VIP
15483,4,161,233.81,58.45,295,Inactive
15484,4,1,3594.31,898.58,3152,New
15485,3,30,2575.0,858.33,1306,Inactive
15488,1,93,91.32,91.32,73,Inactive
15489,3,23,1134.28,378.09,608,Inactive
15491,6,95,3100.09,516.68,1646,Risk
15492,2,28,659.46,329.73,483,Inactive
15493,5,33,2001.8,400.36,560,Risk
15494,2,21,1299.23,649.62,1148,Inactive
15497,2,18,1262.2,631.1,624,New
15498,27,3,13316.4,493.2,6105,VIP
15500,4,8,1131.56,282.89,572,New
15502,10,16,9912.73,991.27,4217,VIP
15503,1,363,147.09,147.09,74,Inactive
15504,1,81,52.83,52.83,33,Inactive
15505,5,53,3610.96,722.19,2390,Risk
15506,3,23,979.26,326.42,848,Inactive
15507,1,172,492.36,492.36,162,Inactive
15508,6,189,1000.27,166.71,440,Risk
15510,1,331,250.0,250.0,2,Inactive
15511,5,12,909.23,181.85,271,Loyal
15512,2,156,121.0,60.5,68,Inactive
15513,19,33,14758.22,776.75,5709,Risk
15514,10,12,3003.14,300.31,1838,Loyal
15516,3,45,62.43,20.81,27,Inactive
15517,1,233,267.03,267.03,293,Inactive
15518,8,64,1942.45,242.81,1273,Risk
15520,1,2,343.5,343.5,314,New
15521,6,40,2790.4,465.07,1732,Risk
15522,2,33,398.84,199.42,573,Inactive
15523,1,84,412.01,412.01,132,Inactive
15524,1,25,440.0,440.0,4,Inactive
15525,3,2,825.92,275.31,416,New
15526,2,33,148.44,74.22,24,Inactive
15527,8,19,2429.78,303.72,992,Risk
15528,1,254,229.33,229.33,123,Inactive
15529,11,23,3995.23,363.2,3496,Risk
15530,4,22,1502.35,375.59,950,Inactive
15531,2,8,2007.44,1003.72,1105,New
15532,4,25,1580.93,395.23,521,Inactive
15533,3,19,807.57,269.19,289,Inactive
15535,4,173,536.4,134.1,143,Inactive
15537,1,163,110.92,110.92,29,Inactive
15539,1,7,538.46,538.46,410,New
15540,1,11,213.3,213.3,200,New
15541,1,114,85.13,85.13,49,Inactive
15543,1,288,127.86,127.86,86,Inactive
15544,9,9,3546.71,394.08,3109,Loyal
15545,2,54,292.72,146.36,163,Inactive
15547,14,7,4954.84,353.92,4032,Loyal
15549,3,77,1693.26,564.42,698,Inactive
15550,4,4,575.63,143.91,295,New
15551,1,37,436.06,436.06,218,Inactive
15552,1,217,90.12,90.12,60,Inactive
15553,1,60,437.23,437.23,451,Inactive
15554,1,278,217.2,217.2,74,Inactive
15555,16,12,4805.17,300.32,4439,Loyal
15556,1,24,279.77,279.77,236,Inactive
15557,1,29,473.65,473.65,219,Inactive
15561,4,12,800.59,200.15,267,New
15562,1,352,134.55,134.55,39,Inactive
15563,4,22,1400.44,350.11,1501,Inactive
15565,2,50,173.16,86.58,60,Inactive
15567,1,19,186.01,186.01,223,Inactive
15568,3,3,758.29,252.76,461,New
15569,5,104,1375.71,275.14,666,Risk
15570,12,7,4165.52,347.13,2067,Loyal
15571,4,12,650.43,162.61,264,New
15572,7,5,2552.86,364.69,1229,Loyal
15573,2,32,607.45,303.73,363,Inactive
15574,4,178,702.25,175.56,349,Inactive
15576,1,38,940.67,940.67,404,Inactive
15577,3,151,258.88,86.29,89,Inactive
15578,1,162,127.1,127.1,52,Inactive
15579,2,69,348.6,174.3,120,Inactive
15581,12,121,3429.97,285.83,285,Risk
15582,3,25,682.91,227.64,453,Inactive
15584,4,24,725.11,181.28,314,Inactive
15585,1,177,455.3,455.3,320,Inactive
15587,4,50,913.68,228.42,312,Inactive
15589,3,256,478.53,159.51,243,Inactive
15592,1,47,388.58,388.58,354,Inactive
15593,1,71,199.8,199.8,60,Inactive
15594,5,16,1771.78,354.36,983,Loyal
15596,5,101,1406.59,281.32,561,Risk
15597,1,35,324.57,324.57,279,Inactive
15598,1,53,240.68,240.68,160,Inactive
15599,2,27,761.74,380.87,718,Inactive
15601,14,11,6776.56,484.04,4983,VIP
15602,7,8,1177.87,168.27,1041,Loyal
15603,1,79,48.48,48.48,96,Inactive
15604,1,52,216.39,216.39,159,Inactive
15605,5,36,1198.23,239.65,441,Risk
15606,9,61,2920.16,324.46,892,Risk
15607,1,337,104.76,104.76,202,Inactive
15608,4,28,1093.68,273.42,714,Inactive
15609,1,184,298.48,298.48,148,Inactive
15610,1,52,112.46,112.46,66,Inactive
15611,13,10,1591.45,122.42,504,Loyal
15612,2,36,195.15,97.58,52,Inactive
15615,23,10,10399.74,452.16,5508,VIP
15618,4,33,776.85,194.21,454,Inactive
15619,1,11,336.4,336.4,136,New
15620,3,57,1553.18,517.73,915,Inactive
15621,4,4,1293.03,323.26,501,New
15622,8,87,3327.61,415.95,1568,Risk
15623,1,141,301.03,301.03,125,Inactive
15624,4,117,588.13,147.03,357,Inactive
15625,4,104,1534.26,383.56,1188,Inactive
15626,2,75,675.8,337.9,766,Inactive
15628,9,5,2870.24,318.92,1894,Loyal
15630,2,45,1186.35,593.17,800,Inactive
15632,8,16,3285.31,410.66,2109,Loyal
15634,1,17,243.55,243.55,99,New
15636,2,90,724.76,362.38,284,Inactive
15637,1,53,223.36,223.36,128,Inactive
15639,1,134,425.32,425.32,323,Inactive
15640,15,4,12515.66,834.38,6607,VIP
15641,4,105,1887.2,471.8,1562,Inactive
15643,3,192,664.0,221.33,246,Inactive
15644,4,166,813.0,203.25,557,Inactive
15645,1,19,612.01,612.01,256,Inactive
15646,3,158,447.64,149.21,394,Inactive
15648,2,204,657.35,328.68,221,Inactive
15649,2,336,816.0,408.0,192,Inactive
15651,3,37,646.3,215.43,479,Inactive
15652,1,91,337.74,337.74,208,Inactive
15653,2,93,877.44,438.72,1200,Inactive
15654,2,9,922.53,461.26,475,New
15655,1,243,560.67,560.67,324,Inactive
15656,4,45,748.5,187.12,343,Inactive
15657,1,23,30.0,30.0,24,Inactive
15658,5,190,1024.1,204.82,242,Risk
15659,1,44,306.45,306.45,111,Inactive
15660,9,25,1600.86,177.87,1050,Risk
15661,2,317,309.8,154.9,236,Inactive
15663,1,106,138.14,138.14,106,Inactive
15664,1,51,386.43,386.43,157,Inactive
15665,2,168,2242.01,1121.01,1666,Inactive
15667,1,40,301.32,301.32,240,Inactive
15668,1,218,76.32,76.32,72,Inactive
15669,4,40,684.34,171.08,342,Inactive
15670,1,297,173.05,173.05,91,Inactive
15671,7,19,2657.13,379.59,1699,Risk
15673,4,88,2881.02,720.26,1514,Inactive
15674,3,73,1756.77,585.59,848,Inactive
15675,3,81,323.69,107.9,527,Inactive
15676,3,19,3435.76,1145.25,2252,Inactive
15677,1,49,657.23,657.23,319,Inactive
15678,1,53,352.7,352.7,184,Inactive
15679,4,24,781.28,195.32,1170,Inactive
15680,3,9,1333.68,444.56,952,New
15681,4,25,946.36,236.59,556,Inactive
15683,1,117,193.75,193.75,131,Inactive
15687,9,9,2993.1,332.57,1310,Loyal
15689,2,120,254.1,127.05,84,Inactive
15690,2,4,239.76,119.88,408,New
15691,1,252,136.8,136.8,72,Inactive
15692,1,28,191.04,191.04,138,Inactive
15694,14,1,6479.4,462.81,1677,VIP
15695,2,267,409.98,204.99,212,Inactive
15696,8,33,2736.46,342.06,1028,Risk
15699,1,18,309.65,309.65,113,New
15700,2,172,696.68,348.34,357,Inactive
15701,4,2,1542.14,385.54,923,New
15703,1,265,211.5,211.5,66,Inactive
15704,4,140,2293.62,573.4,1028,Inactive
15705,1,201,143.1,143.1,62,Inactive
15706,4,64,1060.56,265.14,321,Inactive
15707,4,35,945.58,236.4,605,Inactive
15708,7,41,3364.24,480.61,1267,Risk
15709,1,284,133.25,133.25,121,Inactive
15712,5,9,1072.36,214.47,486,Loyal
15713,2,143,356.7,178.35,150,Inactive
15714,2,12,330.88,165.44,187,New
15716,4,146,1118.81,279.7,744,Inactive
15717,1,234,150.3,150.3,70,Inactive
15719,13,33,5045.61,388.12,2725,Risk
15720,1,24,598.73,598.73,281,Inactive
15721,1,12,507.08,507.08,409,New
15722,5,36,2222.56,444.51,1026,Risk
15723,1,365,203.1,203.1,87,Inactive
15724,2,201,218.25,109.12,73,Inactive
15725,1,15,415.25,415.25,221,New
15727,7,17,5178.96,739.85,3065,VIP
15729,1,213,85.0,85.0,28,Inactive
15730,3,66,1120.88,373.63,689,Inactive
15732,2,212,294.12,147.06,215,Inactive
15733,1,283,162.3,162.3,62,Inactive
15734,2,115,1339.45,669.73,346,Inactive
15737,8,15,1205.12,150.64,599,Loyal
15738,16,19,4812.42,300.78,2982,Risk
15739,1,66,449.12,449.12,472,Inactive
15740,1,49,154.88,154.88,152,Inactive
15743,4,16,784.46,196.12,216,New
15744,1,78,34.8,34.8,120,Inactive
15745,4,19,1094.59,273.65,421,Inactive
15746,1,134,196.88,196.88,178,Inactive
15747,3,13,974.04,324.68,480,New
15748,1,40,149.31,149.31,51,Inactive
15749,3,235,44534.3,14844.77,18028,Inactive
15750,8,3,2465.48,308.18,1786,Loyal
15752,7,40,2637.38,376.77,1978,Risk
15753,1,305,79.2,79.2,144,Inactive
15754,3,51,458.57,152.86,199,Inactive
15755,6,10,2364.25,394.04,1427,Loyal
15756,4,61,532.96,133.24,242,Inactive
15757,2,66,714.42,357.21,491,Inactive
15758,1,25,205.25,205.25,47,Inactive
15759,3,218,253.04,84.35,60,Inactive
15762,2,65,583.75,291.88,251,Inactive
15763,2,32,1086.92,543.46,271,Inactive
15764,6,88,3279.97,546.66,2050,Risk
15766,1,64,315.06,315.06,170,Inactive
15768,3,116,621.83,207.28,244,Inactive
